114	1.380384e+03	-8.01430e-05,	-2.91710e-06	
115	1.412538e+03	-8.01469e-05,	-2.87440e-06	
116	1.445440e+03	-8.01506e-05,	-2.83323e-06	
117	1.479108e+03	-8.01542e-05,	-2.79354e-06	
118	1.513561e+03	-8.01576e-05,	-2.75532e-06	
119	1.548817e+03	-8.01608e-05,	-2.71855e-06	
120	1.584893e+03	-8.01639e-05,	-2.68321e-06	
121	1.621810e+03	-8.01669e-05,	-2.64929e-06	
122	1.659587e+03	-8.01698e-05,	-2.61677e-06	
123	1.698244e+03	-8.01725e-05,	-2.58562e-06	
124	1.737801e+03	-8.01750e-05,	-2.55584e-06	
125	1.778279e+03	-8.01775e-05,	-2.52741e-06	
126	1.819701e+03	-8.01799e-05,	-2.50031e-06	
127	1.862087e+03	-8.01821e-05,	-2.47453e-06	
128	1.905461e+03	-8.01843e-05,	-2.45005e-06	
129	1.949845e+03	-8.01864e-05,	-2.42688e-06	
130	1.995262e+03	-8.01883e-05,	-2.40498e-06	
131	2.041738e+03	-8.01902e-05,	-2.38435e-06	
132	2.089296e+03	-8.01920e-05,	-2.36499e-06	
133	2.137962e+03	-8.01937e-05,	-2.34687e-06	
134	2.187762e+03	-8.01953e-05,	-2.32999e-06	
135	2.238721e+03	-8.01969e-05,	-2.31435e-06	
136	2.290868e+03	-8.01984e-05,	-2.29993e-06	
137	2.344229e+03	-8.01998e-05,	-2.28673e-06	
138	2.398833e+03	-8.02012e-05,	-2.27473e-06	
139	2.454709e+03	-8.02025e-05,	-2.26395e-06	
140	2.511886e+03	-8.02037e-05,	-2.25435e-06	
141	2.570396e+03	-8.02049e-05,	-2.24596e-06	
142	2.630268e+03	-8.02061e-05,	-2.23875e-06	
143	2.691535e+03	-8.02071e-05,	-2.23272e-06	
144	2.754229e+03	-8.02082e-05,	-2.22788e-06	
145	2.818383e+03	-8.02092e-05,	-2.22422e-06	
146	2.884032e+03	-8.02101e-05,	-2.22173e-06	
147	2.951209e+03	-8.02110e-05,	-2.22042e-06	
148	3.019952e+03	-8.02119e-05,	-2.22029e-06	
149	3.090295e+03	-8.02127e-05,	-2.22133e-06	
150	3.162278e+03	-8.02135e-05,	-2.22355e-06	
151	3.235937e+03	-8.02143e-05,	-2.22695e-06	
152	3.311311e+03	-8.02150e-05,	-2.23153e-06	
153	3.388442e+03	-8.02157e-05,	-2.23728e-06	
154	3.467369e+03	-8.02163e-05,	-2.24423e-06	
155	3.548134e+03	-8.02170e-05,	-2.25236e-06	
156	3.630781e+03	-8.02176e-05,	-2.26169e-06	
157	3.715352e+03	-8.02182e-05,	-2.27222e-06	
158	3.801894e+03	-8.02187e-05,	-2.28395e-06	
159	3.890451e+03	-8.02192e-05,	-2.29689e-06	
160	3.981072e+03	-8.02197e-05,	-2.31104e-06	
161	4.073803e+03	-8.02202e-05,	-2.32643e-06	
162	4.168694e+03	-8.02207e-05,	-2.34304e-06	
163	4.265795e+03	-8.02211e-05,	-2.36090e-06	
164	4.365158e+03	-8.02216e-05,	-2.38001e-06	
165	4.466836e+03	-8.02220e-05,	-2.40038e-06	
166	4.570882e+03	-8.02224e-05,	-2.42202e-06	
167	4.677351e+03	-8.02227e-05,	-2.44494e-06	
168	4.786301e+03	-8.02231e-05,	-2.46917e-06	
169	4.897788e+03	-8.02235e-05,	-2.49470e-06	
170	5.011872e+03	-8.02238e-05,	-2.52155e-06	
171	5.128614e+03	-8.02241e-05,	-2.54974e-06	
172	5.248075e+03	-8.02244e-05,	-2.57928e-06	
173	5.370318e+03	-8.02247e-05,	-2.61019e-06	
174	5.495409e+03	-8.02250e-05,	-2.64248e-06	
175	5.623413e+03	-8.02253e-05,	-2.67618e-06	
176	5.754399e+03	-8.02255e-05,	-2.71129e-06	
177	5.888437e+03	-8.02258e-05,	-2.74784e-06	
178	6.025596e+03	-8.02260e-05,	-2.78584e-06	
179	6.165950e+03	-8.02263e-05,	-2.82533e-06	
180	6.309573e+03	-8.02265e-05,	-2.86631e-06	
181	6.456542e+03	-8.02267e-05,	-2.90881e-06	
182	6.606934e+03	-8.02270e-05,	-2.95285e-06	
183	6.760830e+03	-8.02272e-05,	-2.99846e-06	
184	6.918310e+03	-8.02274e-05,	-3.04566e-06	
185	7.079458e+03	-8.02276e-05,	-3.09447e-06	
186	7.244360e+03	-8.02278e-05,	-3.14493e-06	
187	7.413102e+03	-8.02280e-05,	-3.19705e-06	
188	7.585776e+03	-8.02281e-05,	-3.25086e-06	
189	7.762471e+03	-8.02283e-05,	-3.30640e-06	
190	7.943282e+03	-8.02285e-05,	-3.36369e-06	
191	8.128305e+03	-8.02287e-05,	-3.42277e-06	
192	8.317638e+03	-8.02289e-05,	-3.48366e-06	    
193	8.511380e+03	-8.02290e-05,	-3.54640e-06	
194	8.709636e+03	-8.02292e-05,	-3.61102e-06	
195	8.912509e+03	-8.02294e-05,	-3.67755e-06	
196	9.120108e+03	-8.02295e-05,	-3.74603e-06	
197	9.332543e+03	-8.02297e-05,	-3.81650e-06	
198	9.549926e+03	-8.02299e-05,	-3.88899e-06	
199	9.772372e+03	-8.02300e-05,	-3.96355e-06	
200	1.000000e+04	-8.02302e-05,	-4.04020e-06
